date,channel,geo,ad_format,impressions,clicks,revenue,ecpm,fill_rate
2026-03-09,AdMob,US,Banner,221845,4669,551.15,2.7016,0.9196
2026-03-09,AdMob,US,Interstitial,47468,876,347.79,8.5913,0.8528
2026-03-09,AdMob,US,Rewarded,78425,1789,779.06,11.8584,0.8377
2026-03-09,AdMob,US,Native,110765,2081,532.95,6.423,0.7491
2026-03-09,AdMob,IN,Banner,413261,9253,75.12,0.2429,0.7485
2026-03-09,AdMob,IN,Interstitial,91355,1868,52.71,0.749,0.7703
2026-03-09,AdMob,IN,Rewarded,135693,2235,110.02,1.1223,0.7225
2026-03-09,AdMob,IN,Native,222991,3907,84.56,0.5795,0.6544
2026-03-09,AdMob,BR,Banner,164243,3211,50.58,0.3674,0.8381
2026-03-09,AdMob,BR,Interstitial,32938,767,29.62,1.1613,0.7744
2026-03-09,AdMob,BR,Rewarded,43479,1007,56.34,1.7454,0.7424
2026-03-09,AdMob,BR,Native,68643,1117,44.43,0.863,0.75
2026-03-09,AdMob,ID,Banner,219727,4170,28.41,0.1768,0.7314
2026-03-09,AdMob,ID,Interstitial,42346,998,15.73,0.5705,0.6513
2026-03-09,AdMob,ID,Rewarded,51294,981,30.8,0.9583,0.6266
2026-03-09,AdMob,ID,Native,109674,2191,27.5,0.3953,0.6344
2026-03-09,AdMob,DE,Banner,95984,1802,144.83,1.7036,0.8857
2026-03-09,AdMob,DE,Interstitial,21401,480,93.91,5.2908,0.8294
2026-03-09,AdMob,DE,Rewarded,32748,706,219.32,8.246,0.8122
2026-03-09,AdMob,DE,Native,50139,861,152.41,3.7861,0.8029
2026-03-09,AdMob,JP,Banner,128477,2961,223.32,1.9389,0.8965
2026-03-09,AdMob,JP,Interstitial,23772,455,117.8,5.7264,0.8654
2026-03-09,AdMob,JP,Rewarded,39858,812,270.85,8.3659,0.8123
2026-03-09,AdMob,JP,Native,58161,936,186.11,4.1954,0.7627
2026-03-09,Unity,US,Banner,182217,4013,418.98,2.5712,0.8943
2026-03-09,Unity,US,Interstitial,32936,705,233.09,8.1207,0.8715
2026-03-09,Unity,US,Rewarded,59254,979,574.66,11.8355,0.8194
2026-03-09,Unity,US,Native,94286,1751,443.1,5.8878,0.7982
2026-03-09,Unity,IN,Banner,308922,5137,60.82,0.2417,0.8146
2026-03-09,Unity,IN,Interstitial,56239,910,35.47,0.8426,0.7484
2026-03-09,Unity,IN,Rewarded,95902,1907,75.58,1.1516,0.6844
2026-03-09,Unity,IN,Native,141770,2767,54.85,0.5898,0.6559
2026-03-09,Unity,BR,Banner,106101,2420,33.1,0.3524,0.8852
2026-03-09,Unity,BR,Interstitial,20716,352,18.79,1.08,0.8399
2026-03-09,Unity,BR,Rewarded,29085,652,36.07,1.6749,0.7405
2026-03-09,Unity,BR,Native,53752,1068,34.64,0.9166,0.7031
2026-03-09,Unity,ID,Banner,160051,2802,22.6,0.1918,0.7365
2026-03-09,Unity,ID,Interstitial,30263,631,12.08,0.5817,0.6861
2026-03-09,Unity,ID,Rewarded,43377,717,26.87,0.9408,0.6585
2026-03-09,Unity,ID,Native,69104,1278,17.97,0.4338,0.5995
2026-03-09,Unity,DE,Banner,62115,1135,95.16,1.6231,0.9438
2026-03-09,Unity,DE,Interstitial,14132,327,66.3,5.7676,0.8134
2026-03-09,Unity,DE,Rewarded,20285,348,138.85,8.859,0.7727
2026-03-09,Unity,DE,Native,33136,533,97.87,3.731,0.7916
2026-03-09,Unity,JP,Banner,91204,2027,138.14,1.6673,0.9084
2026-03-09,Unity,JP,Interstitial,17499,301,83.84,5.6552,0.8472
2026-03-09,Unity,JP,Rewarded,23808,550,182.55,9.228,0.8309
2026-03-09,Unity,JP,Native,44972,916,149.47,4.2324,0.7853
2026-03-09,AppLovin,US,Banner,122004,2047,301.43,2.7589,0.8955
2026-03-09,AppLovin,US,Interstitial,26005,504,175.32,7.8129,0.8629
2026-03-09,AppLovin,US,Rewarded,38034,722,428.7,14.0037,0.8049
2026-03-09,AppLovin,US,Native,55604,1104,270.31,6.0781,0.7998
2026-03-09,AppLovin,IN,Banner,184749,3208,35.56,0.2458,0.7831
2026-03-09,AppLovin,IN,Interstitial,38868,885,23.84,0.7896,0.7768
2026-03-09,AppLovin,IN,Rewarded,64218,1491,59.68,1.2933,0.7185
2026-03-09,AppLovin,IN,Native,86636,1790,32.67,0.5551,0.6794
2026-03-09,AppLovin,BR,Banner,67691,1224,19.69,0.3485,0.8345
2026-03-09,AppLovin,BR,Interstitial,14294,313,14.39,1.2036,0.8362
2026-03-09,AppLovin,BR,Rewarded,24762,464,36.41,1.9381,0.7586
2026-03-09,AppLovin,BR,Native,32523,713,20.51,0.9123,0.6911
2026-03-09,AppLovin,ID,Banner,96343,2170,13.5,0.1962,0.7142
2026-03-09,AppLovin,ID,Interstitial,18695,448,7.43,0.5759,0.6905
2026-03-09,AppLovin,ID,Rewarded,30158,674,19.67,0.9785,0.6665
2026-03-09,AppLovin,ID,Native,49039,1162,11.94,0.4105,0.5931
2026-03-09,AppLovin,DE,Banner,56890,1021,86.85,1.7315,0.8817
2026-03-09,AppLovin,DE,Interstitial,11465,216,50.93,5.0232,0.8844
2026-03-09,AppLovin,DE,Rewarded,14634,275,100.02,8.7978,0.7768
2026-03-09,AppLovin,DE,Native,28390,626,89.16,4.0033,0.7845
2026-03-09,AppLovin,JP,Banner,54260,1027,80.78,1.6932,0.8792
2026-03-09,AppLovin,JP,Interstitial,12165,258,61.33,6.3377,0.7954
2026-03-09,AppLovin,JP,Rewarded,15938,362,102.73,8.2135,0.7847
2026-03-09,AppLovin,JP,Native,27921,498,90.26,4.2459,0.7614
2026-03-09,ironSource,US,Banner,100369,1732,255.15,2.7598,0.9211
2026-03-09,ironSource,US,Interstitial,20766,347,149.68,8.6567,0.8327
2026-03-09,ironSource,US,Rewarded,26911,528,257.1,11.8225,0.8081
2026-03-09,ironSource,US,Native,48075,1106,243.87,6.4149,0.7908
2026-03-09,ironSource,IN,Banner,161297,3641,27.62,0.2203,0.7771
2026-03-09,ironSource,IN,Interstitial,29063,555,15.55,0.7346,0.7284
2026-03-09,ironSource,IN,Rewarded,45210,970,34.43,1.1125,0.6845
2026-03-09,ironSource,IN,Native,77262,1575,29.55,0.5748,0.6654
2026-03-09,ironSource,BR,Banner,55473,1079,16.24,0.3616,0.8095
2026-03-09,ironSource,BR,Interstitial,12261,217,10.85,1.1237,0.7878
2026-03-09,ironSource,BR,Rewarded,15681,295,21.94,1.7452,0.8016
2026-03-09,ironSource,BR,Native,29644,699,18.82,0.8657,0.7332
2026-03-09,ironSource,ID,Banner,88581,1580,12.7,0.1906,0.7525
2026-03-09,ironSource,ID,Interstitial,16561,394,7.41,0.6465,0.6925
2026-03-09,ironSource,ID,Rewarded,21122,402,12.75,0.8891,0.6789
2026-03-09,ironSource,ID,Native,42874,1006,10.18,0.3806,0.6239
2026-03-09,ironSource,DE,Banner,38592,892,49.38,1.492,0.8575
2026-03-09,ironSource,DE,Interstitial,8534,191,35.33,5.0674,0.8169
2026-03-09,ironSource,DE,Rewarded,13115,291,79.38,7.6239,0.7939
2026-03-09,ironSource,DE,Native,20152,431,64.65,4.2016,0.7636
2026-03-09,ironSource,JP,Banner,50146,894,85.59,1.9595,0.8711
2026-03-09,ironSource,JP,Interstitial,9479,178,50.89,6.4233,0.8358
2026-03-09,ironSource,JP,Rewarded,15199,277,95.43,8.3398,0.7528
2026-03-09,ironSource,JP,Native,25787,603,87.2,4.3778,0.7724
2026-03-10,AdMob,US,Banner,243408,4006,573.05,2.6727,0.8809
2026-03-10,AdMob,US,Interstitial,44371,811,316.82,8.4126,0.8488
2026-03-10,AdMob,US,Rewarded,78327,1511,808.11,12.3892,0.8328
2026-03-10,AdMob,US,Native,112586,1853,466.58,5.4431,0.7614
2026-03-10,AdMob,IN,Banner,414233,7910,80.81,0.2542,0.7675
2026-03-10,AdMob,IN,Interstitial,87588,1752,47.17,0.7556,0.7128
2026-03-10,AdMob,IN,Rewarded,125262,2061,109.93,1.2239,0.717
2026-03-10,AdMob,IN,Native,195692,4497,70.64,0.5307,0.6802
2026-03-10,AdMob,BR,Banner,140160,2359,38.44,0.3309,0.829
2026-03-10,AdMob,BR,Interstitial,28401,545,29.04,1.2092,0.8457
2026-03-10,AdMob,BR,Rewarded,41220,723,51.25,1.68,0.74
2026-03-10,AdMob,BR,Native,80901,1632,47.02,0.7663,0.7584
2026-03-10,AdMob,ID,Banner,202656,4006,26.0,0.1749,0.7337
2026-03-10,AdMob,ID,Interstitial,37948,695,15.47,0.5718,0.7131
2026-03-10,AdMob,ID,Rewarded,58855,1029,31.92,0.8731,0.6212
2026-03-10,AdMob,ID,Native,90685,2018,23.99,0.4363,0.6063
2026-03-10,AdMob,DE,Banner,106268,2331,149.02,1.5484,0.9057
2026-03-10,AdMob,DE,Interstitial,20798,342,102.15,5.61,0.8755
2026-03-10,AdMob,DE,Rewarded,32082,575,206.11,7.8749,0.8158
2026-03-10,AdMob,DE,Native,55082,1231,163.91,3.835,0.7759
2026-03-10,AdMob,JP,Banner,139824,3193,223.62,1.8835,0.8491
2026-03-10,AdMob,JP,Interstitial,25889,465,138.29,6.1313,0.8712
2026-03-10,AdMob,JP,Rewarded,34570,676,253.26,9.0237,0.8119
2026-03-10,AdMob,JP,Native,65010,1467,204.53,4.1601,0.7563
2026-03-10,Unity,US,Banner,158225,3097,396.79,2.6496,0.9464
2026-03-10,Unity,US,Interstitial,33143,617,228.87,7.673,0.9
2026-03-10,Unity,US,Rewarded,50252,1086,513.05,12.3318,0.8279
2026-03-10,Unity,US,Native,94636,2059,437.9,5.8222,0.7948
2026-03-10,Unity,IN,Banner,262941,5631,47.04,0.2206,0.8108
2026-03-10,Unity,IN,Interstitial,58488,1200,32.62,0.7294,0.7646
2026-03-10,Unity,IN,Rewarded,92766,2119,89.47,1.3139,0.7341
2026-03-10,Unity,IN,Native,119459,2724,45.74,0.6032,0.6348
2026-03-10,Unity,BR,Banner,98075,2174,29.25,0.3679,0.8107
2026-03-10,Unity,BR,Interstitial,18553,400,18.22,1.1786,0.8331
2026-03-10,Unity,BR,Rewarded,26832,573,34.57,1.7651,0.73
2026-03-10,Unity,BR,Native,59885,1128,36.44,0.8661,0.7026
2026-03-10,Unity,ID,Banner,160019,3072,19.71,0.1701,0.7244
2026-03-10,Unity,ID,Interstitial,30253,643,13.12,0.6441,0.6731
2026-03-10,Unity,ID,Rewarded,42618,865,23.21,0.8601,0.6332
2026-03-10,Unity,ID,Native,62734,1051,16.39,0.4461,0.5856
2026-03-10,Unity,DE,Banner,66686,1280,91.24,1.524,0.8978
2026-03-10,Unity,DE,Interstitial,14931,260,78.52,5.9983,0.8767
2026-03-10,Unity,DE,Rewarded,23743,459,154.84,8.072,0.8079
2026-03-10,Unity,DE,Native,32695,674,102.16,4.1542,0.7522
2026-03-10,Unity,JP,Banner,80675,1482,139.1,1.9071,0.9041
2026-03-10,Unity,JP,Interstitial,18453,383,96.94,6.2446,0.8412
2026-03-10,Unity,JP,Rewarded,26836,530,178.27,8.2474,0.8055
2026-03-10,Unity,JP,Native,42942,773,137.72,4.5024,0.7123
2026-03-10,AppLovin,US,Banner,110802,2649,230.5,2.313,0.8994
2026-03-10,AppLovin,US,Interstitial,23276,484,171.76,8.7783,0.8406
2026-03-10,AppLovin,US,Rewarded,42950,1029,449.67,12.2192,0.8568
2026-03-10,AppLovin,US,Native,64160,1460,292.13,5.7232,0.7956
2026-03-10,AppLovin,IN,Banner,180281,3293,32.82,0.2377,0.7659
2026-03-10,AppLovin,IN,Interstitial,44329,923,25.45,0.7875,0.7291
2026-03-10,AppLovin,IN,Rewarded,54949,1059,43.88,1.1352,0.7034
2026-03-10,AppLovin,IN,Native,93849,2114,31.8,0.51,0.6644
2026-03-10,AppLovin,BR,Banner,82905,1894,24.27,0.341,0.8585
2026-03-10,AppLovin,BR,Interstitial,14589,257,15.98,1.3037,0.84
2026-03-10,AppLovin,BR,Rewarded,20873,485,26.09,1.685,0.7417
2026-03-10,AppLovin,BR,Native,42350,868,23.62,0.7647,0.7293
2026-03-10,AppLovin,ID,Banner,96716,1679,13.44,0.1847,0.7522
2026-03-10,AppLovin,ID,Interstitial,17722,331,6.5,0.544,0.6747
2026-03-10,AppLovin,ID,Rewarded,29377,562,17.59,0.9006,0.6647
2026-03-10,AppLovin,ID,Native,47459,847,13.45,0.4475,0.6334
2026-03-10,AppLovin,DE,Banner,47220,878,71.54,1.7573,0.8621
2026-03-10,AppLovin,DE,Interstitial,9845,190,42.01,5.1558,0.8276
2026-03-10,AppLovin,DE,Rewarded,16145,267,120.75,8.8114,0.8488
2026-03-10,AppLovin,DE,Native,22875,425,71.12,4.0476,0.7681
2026-03-10,AppLovin,JP,Banner,56979,992,85.68,1.721,0.8738
2026-03-10,AppLovin,JP,Interstitial,14240,323,69.02,5.5291,0.8766
2026-03-10,AppLovin,JP,Rewarded,18317,324,139.17,9.4317,0.8056
2026-03-10,AppLovin,JP,Native,29741,605,94.97,4.211,0.7583
2026-03-10,ironSource,US,Banner,99189,1931,230.01,2.521,0.9198
2026-03-10,ironSource,US,Interstitial,20247,440,164.24,9.1596,0.8856
2026-03-10,ironSource,US,Rewarded,30877,500,337.92,13.1147,0.8345
2026-03-10,ironSource,US,Native,57493,968,240.01,5.395,0.7738
2026-03-10,ironSource,IN,Banner,140652,3151,27.67,0.2541,0.7742
2026-03-10,ironSource,IN,Interstitial,29818,624,16.4,0.761,0.7226
2026-03-10,ironSource,IN,Rewarded,52535,1249,43.3,1.1885,0.6935
2026-03-10,ironSource,IN,Native,70802,1188,25.98,0.5585,0.6569
2026-03-10,ironSource,BR,Banner,55827,1164,16.06,0.326,0.882
2026-03-10,ironSource,BR,Interstitial,13134,283,12.91,1.2052,0.8155
2026-03-10,ironSource,BR,Rewarded,20203,437,25.12,1.653,0.7521
2026-03-10,ironSource,BR,Native,34125,598,23.02,0.9208,0.7325
2026-03-10,ironSource,ID,Banner,70861,1244,9.94,0.1961,0.7152
2026-03-10,ironSource,ID,Interstitial,18082,379,6.99,0.5525,0.6997
2026-03-10,ironSource,ID,Rewarded,21031,438,11.45,0.871,0.6253
2026-03-10,ironSource,ID,Native,39725,746,9.64,0.3784,0.6411
2026-03-10,ironSource,DE,Banner,37098,890,50.26,1.5584,0.8693
2026-03-10,ironSource,DE,Interstitial,7508,158,35.93,5.3961,0.8868
2026-03-10,ironSource,DE,Rewarded,11527,205,85.24,8.9072,0.8302
2026-03-10,ironSource,DE,Native,20862,456,66.61,4.1752,0.7647
2026-03-10,ironSource,JP,Banner,57066,1024,90.1,1.8685,0.845
2026-03-10,ironSource,JP,Interstitial,10285,197,51.53,5.7307,0.8743
2026-03-10,ironSource,JP,Rewarded,14807,282,110.07,9.3629,0.7939
2026-03-10,ironSource,JP,Native,21824,468,72.45,4.281,0.7755
2026-03-11,AdMob,US,Banner,241112,5674,540.09,2.3601,0.9491
2026-03-11,AdMob,US,Interstitial,48324,967,372.07,8.8887,0.8662
2026-03-11,AdMob,US,Rewarded,82570,1462,801.49,11.6877,0.8305
2026-03-11,AdMob,US,Native,118992,2469,542.72,6.1219,0.745
2026-03-11,AdMob,IN,Banner,374013,8185,69.79,0.2481,0.752
2026-03-11,AdMob,IN,Interstitial,83495,1525,56.39,0.8754,0.7715
2026-03-11,AdMob,IN,Rewarded,102983,1670,90.37,1.2373,0.7092
2026-03-11,AdMob,IN,Native,177360,4123,69.72,0.5695,0.6903
2026-03-11,AdMob,BR,Banner,134316,2653,38.32,0.3517,0.8112
2026-03-11,AdMob,BR,Interstitial,32277,541,33.09,1.2696,0.8074
2026-03-11,AdMob,BR,Rewarded,43398,805,63.17,1.9556,0.7443
2026-03-11,AdMob,BR,Native,80553,1538,53.28,0.8792,0.7523
2026-03-11,AdMob,ID,Banner,200875,4450,26.97,0.1788,0.7508
2026-03-11,AdMob,ID,Interstitial,43977,855,17.21,0.556,0.704
2026-03-11,AdMob,ID,Rewarded,51420,975,27.84,0.8208,0.6595
2026-03-11,AdMob,ID,Native,111043,2386,28.45,0.4397,0.5827
2026-03-11,AdMob,DE,Banner,90770,2086,134.36,1.6245,0.9112
2026-03-11,AdMob,DE,Interstitial,19736,381,101.32,5.8393,0.8792
2026-03-11,AdMob,DE,Rewarded,30008,693,198.79,8.5808,0.772
2026-03-11,AdMob,DE,Native,54047,942,158.48,3.6571,0.8018
2026-03-11,AdMob,JP,Banner,140528,2761,220.43,1.7368,0.9032
2026-03-11,AdMob,JP,Interstitial,26773,449,122.17,5.5869,0.8167
2026-03-11,AdMob,JP,Rewarded,41607,938,290.02,8.6333,0.8074
2026-03-11,AdMob,JP,Native,70026,1230,210.64,3.8693,0.7774
2026-03-11,Unity,US,Banner,187437,3329,437.25,2.6667,0.8748
2026-03-11,Unity,US,Interstitial,34915,659,265.92,8.3641,0.9106
2026-03-11,Unity,US,Rewarded,59382,1300,650.68,12.6465,0.8664
2026-03-11,Unity,US,Native,96145,1648,415.55,5.4798,0.7887
2026-03-11,Unity,IN,Banner,263000,4290,51.59,0.2459,0.7976
2026-03-11,Unity,IN,Interstitial,56519,1130,32.51,0.8105,0.7098
2026-03-11,Unity,IN,Rewarded,89388,1842,70.36,1.0928,0.7203
2026-03-11,Unity,IN,Native,153995,2580,55.75,0.5284,0.6851
2026-03-11,Unity,BR,Banner,101970,2206,30.43,0.3384,0.882
2026-03-11,Unity,BR,Interstitial,18009,308,15.41,1.0823,0.7906
2026-03-11,Unity,BR,Rewarded,32731,772,48.6,1.859,0.7988
2026-03-11,Unity,BR,Native,55002,1105,29.66,0.757,0.7123
2026-03-11,Unity,ID,Banner,139965,3230,19.37,0.1837,0.7532
2026-03-11,Unity,ID,Interstitial,24714,558,9.99,0.5719,0.7068
2026-03-11,Unity,ID,Rewarded,39169,775,24.31,0.9415,0.6591
2026-03-11,Unity,ID,Native,63730,1105,17.97,0.4526,0.6229
2026-03-11,Unity,DE,Banner,74300,1321,120.14,1.7297,0.9348
2026-03-11,Unity,DE,Interstitial,16052,341,70.96,5.1187,0.8636
2026-03-11,Unity,DE,Rewarded,20489,433,141.56,8.2088,0.8417
2026-03-11,Unity,DE,Native,34968,594,90.64,3.5638,0.7273
2026-03-11,Unity,JP,Banner,99474,1620,173.64,1.8951,0.9211
2026-03-11,Unity,JP,Interstitial,18446,351,86.46,5.4532,0.8596
2026-03-11,Unity,JP,Rewarded,23066,490,162.99,9.1225,0.7746
2026-03-11,Unity,JP,Native,45826,874,157.25,4.3722,0.7848
2026-03-11,AppLovin,US,Banner,123699,2016,310.29,2.7054,0.9272
2026-03-11,AppLovin,US,Interstitial,27573,463,180.33,7.7375,0.8452
2026-03-11,AppLovin,US,Rewarded,32751,639,299.03,11.5405,0.7912
2026-03-11,AppLovin,US,Native,57865,1030,253.08,5.5056,0.7944
2026-03-11,AppLovin,IN,Banner,171136,3174,30.92,0.2361,0.7652
2026-03-11,AppLovin,IN,Interstitial,39343,924,24.39,0.827,0.7496
2026-03-11,AppLovin,IN,Rewarded,60318,1329,49.08,1.1934,0.6819
2026-03-11,AppLovin,IN,Native,89223,1897,32.81,0.559,0.6578
2026-03-11,AppLovin,BR,Banner,84396,1527,27.2,0.3922,0.8218
2026-03-11,AppLovin,BR,Interstitial,16402,355,15.88,1.2044,0.8037
2026-03-11,AppLovin,BR,Rewarded,23187,457,35.23,1.9695,0.7714
2026-03-11,AppLovin,BR,Native,37981,804,24.75,0.8918,0.7306
2026-03-11,AppLovin,ID,Banner,114143,2457,14.96,0.1843,0.7114
2026-03-11,AppLovin,ID,Interstitial,20956,459,7.74,0.5417,0.6818
2026-03-11,AppLovin,ID,Rewarded,29991,715,18.38,0.9503,0.6448
2026-03-11,AppLovin,ID,Native,46893,953,10.99,0.3857,0.6077
2026-03-11,AppLovin,DE,Banner,47736,907,68.39,1.565,0.9155
2026-03-11,AppLovin,DE,Interstitial,10394,197,52.95,5.807,0.8773
2026-03-11,AppLovin,DE,Rewarded,15305,352,105.0,8.1669,0.84
2026-03-11,AppLovin,DE,Native,23828,451,62.31,3.5356,0.7396
2026-03-11,AppLovin,JP,Banner,63704,1359,102.32,1.8564,0.8652
2026-03-11,AppLovin,JP,Interstitial,14141,291,70.59,6.1824,0.8075
2026-03-11,AppLovin,JP,Rewarded,18985,367,143.18,9.6673,0.7801
2026-03-11,AppLovin,JP,Native,32174,525,103.8,4.2205,0.7644
2026-03-11,ironSource,US,Banner,101905,2169,216.9,2.3571,0.903
2026-03-11,ironSource,US,Interstitial,17944,380,130.81,8.175,0.8917
2026-03-11,ironSource,US,Rewarded,26319,474,272.19,12.947,0.7988
2026-03-11,ironSource,US,Native,49388,855,222.3,5.4851,0.8206
2026-03-11,ironSource,IN,Banner,173503,3371,36.33,0.2558,0.8186
2026-03-11,ironSource,IN,Interstitial,35591,705,22.28,0.8732,0.7168
2026-03-11,ironSource,IN,Rewarded,41664,734,36.24,1.229,0.7077
2026-03-11,ironSource,IN,Native,87149,1412,30.26,0.5082,0.6833
2026-03-11,ironSource,BR,Banner,62822,1367,17.17,0.3297,0.8289
2026-03-11,ironSource,BR,Interstitial,11209,183,11.34,1.2027,0.841
2026-03-11,ironSource,BR,Rewarded,19679,333,23.82,1.6435,0.7364
2026-03-11,ironSource,BR,Native,34446,824,20.34,0.7863,0.7512
2026-03-11,ironSource,ID,Banner,77210,1477,10.56,0.1847,0.7401
2026-03-11,ironSource,ID,Interstitial,14376,319,5.98,0.5921,0.7026
2026-03-11,ironSource,ID,Rewarded,22059,360,12.53,0.8415,0.6753
2026-03-11,ironSource,ID,Native,42816,995,10.35,0.3819,0.6327
2026-03-11,ironSource,DE,Banner,37569,690,50.94,1.5094,0.8983
2026-03-11,ironSource,DE,Interstitial,7801,147,36.8,5.6815,0.8302
2026-03-11,ironSource,DE,Rewarded,13017,277,87.93,8.4872,0.7959
2026-03-11,ironSource,DE,Native,21591,345,63.08,3.9212,0.7451
2026-03-11,ironSource,JP,Banner,54542,906,93.79,1.9161,0.8974
2026-03-11,ironSource,JP,Interstitial,10255,180,54.14,6.3852,0.8268
2026-03-11,ironSource,JP,Rewarded,15394,319,111.62,9.5874,0.7563
2026-03-11,ironSource,JP,Native,26073,548,84.84,4.286,0.7592
2026-03-12,AdMob,US,Banner,222280,3587,499.7,2.4148,0.9309
2026-03-12,AdMob,US,Interstitial,52021,1081,388.83,8.7812,0.8512
2026-03-12,AdMob,US,Rewarded,75767,1763,758.77,12.1398,0.8249
2026-03-12,AdMob,US,Native,122247,2032,556.46,6.1045,0.7457
2026-03-12,AdMob,IN,Banner,349756,6232,68.08,0.2534,0.7683
2026-03-12,AdMob,IN,Interstitial,85935,1671,46.37,0.7472,0.7222
2026-03-12,AdMob,IN,Rewarded,113931,2181,96.03,1.2205,0.6906
2026-03-12,AdMob,IN,Native,221773,5082,91.58,0.6031,0.6847
2026-03-12,AdMob,BR,Banner,153137,3412,48.51,0.3705,0.8549
2026-03-12,AdMob,BR,Interstitial,30459,672,28.06,1.1067,0.8325
2026-03-12,AdMob,BR,Rewarded,49324,905,62.26,1.6886,0.7475
2026-03-12,AdMob,BR,Native,75181,1312,41.8,0.7785,0.7142
2026-03-12,AdMob,ID,Banner,185885,3008,25.98,0.1874,0.7455
2026-03-12,AdMob,ID,Interstitial,40790,882,14.56,0.5443,0.6556
2026-03-12,AdMob,ID,Rewarded,64240,1469,39.71,0.9565,0.6463
2026-03-12,AdMob,ID,Native,90005,2014,21.17,0.399,0.5896
2026-03-12,AdMob,DE,Banner,91860,1526,128.58,1.5363,0.9111
2026-03-12,AdMob,DE,Interstitial,17269,372,71.08,5.0674,0.8123
2026-03-12,AdMob,DE,Rewarded,30560,687,187.23,7.7713,0.7884
2026-03-12,AdMob,DE,Native,50027,895,152.47,4.0029,0.7614
2026-03-12,AdMob,JP,Banner,142640,2745,220.46,1.8236,0.8475
2026-03-12,AdMob,JP,Interstitial,23720,546,117.04,5.6569,0.8722
2026-03-12,AdMob,JP,Rewarded,34115,602,242.17,8.7339,0.8128
2026-03-12,AdMob,JP,Native,64216,1390,213.03,4.3678,0.7595
2026-03-12,Unity,US,Banner,185851,4279,469.22,2.7871,0.9059
2026-03-12,Unity,US,Interstitial,29978,635,203.65,8.1399,0.8346
2026-03-12,Unity,US,Rewarded,46212,750,529.24,13.6316,0.8401
2026-03-12,Unity,US,Native,93137,1512,472.22,6.3808,0.7946
2026-03-12,Unity,IN,Banner,310065,5776,60.0,0.2512,0.7705
2026-03-12,Unity,IN,Interstitial,55660,935,34.54,0.8587,0.7226
2026-03-12,Unity,IN,Rewarded,93188,1718,73.98,1.0863,0.7309
2026-03-12,Unity,IN,Native,140345,3087,50.22,0.5188,0.6897
2026-03-12,Unity,BR,Banner,118360,2185,36.36,0.3732,0.8232
2026-03-12,Unity,BR,Interstitial,20917,398,21.59,1.2257,0.8419
2026-03-12,Unity,BR,Rewarded,33419,765,48.51,1.966,0.7384
2026-03-12,Unity,BR,Native,51251,956,31.88,0.879,0.7076
2026-03-12,Unity,ID,Banner,120139,2012,17.57,0.197,0.7426
2026-03-12,Unity,ID,Interstitial,32195,532,13.97,0.6126,0.7082
2026-03-12,Unity,ID,Rewarded,40607,808,23.52,0.9305,0.6225
2026-03-12,Unity,ID,Native,68796,1633,16.35,0.3961,0.5998
2026-03-12,Unity,DE,Banner,65561,1400,92.11,1.5554,0.9033
2026-03-12,Unity,DE,Interstitial,14945,286,70.43,5.7797,0.8154
2026-03-12,Unity,DE,Rewarded,22725,373,165.83,8.918,0.8183
2026-03-12,Unity,DE,Native,33914,559,93.65,3.5222,0.784
2026-03-12,Unity,JP,Banner,79250,1525,122.99,1.7701,0.8767
2026-03-12,Unity,JP,Interstitial,17307,352,89.33,6.2559,0.8251
2026-03-12,Unity,JP,Rewarded,24701,492,172.86,8.7365,0.801
2026-03-12,Unity,JP,Native,46677,912,152.92,4.2509,0.7707
2026-03-12,AppLovin,US,Banner,124663,2379,293.97,2.6367,0.8944
2026-03-12,AppLovin,US,Interstitial,25936,539,173.42,7.6991,0.8685
2026-03-12,AppLovin,US,Rewarded,42757,857,474.78,13.7114,0.8098
2026-03-12,AppLovin,US,Native,54182,920,245.6,5.6415,0.8035
2026-03-12,AppLovin,IN,Banner,185461,4127,39.03,0.2613,0.8053
2026-03-12,AppLovin,IN,Interstitial,44374,893,26.57,0.8399,0.7129
2026-03-12,AppLovin,IN,Rewarded,58996,1162,49.42,1.1547,0.7254
2026-03-12,AppLovin,IN,Native,86808,2005,29.94,0.5348,0.645
2026-03-12,AppLovin,BR,Banner,78317,1660,24.27,0.3643,0.8506
2026-03-12,AppLovin,BR,Interstitial,16146,384,16.51,1.2131,0.8429
2026-03-12,AppLovin,BR,Rewarded,25843,497,38.38,1.861,0.7981
2026-03-12,AppLovin,BR,Native,41545,940,28.38,0.9087,0.7517
2026-03-12,AppLovin,ID,Banner,97197,2151,11.54,0.1677,0.708
2026-03-12,AppLovin,ID,Interstitial,18397,383,7.57,0.5974,0.6885
2026-03-12,AppLovin,ID,Rewarded,33921,700,21.01,0.9291,0.6666
2026-03-12,AppLovin,ID,Native,55003,1287,13.08,0.4001,0.5942
2026-03-12,AppLovin,DE,Banner,52902,1005,80.99,1.7066,0.8971
2026-03-12,AppLovin,DE,Interstitial,10167,199,43.98,5.0826,0.8511
2026-03-12,AppLovin,DE,Rewarded,15172,321,108.88,8.4722,0.847
2026-03-12,AppLovin,DE,Native,27877,461,84.08,3.8934,0.7747
2026-03-12,AppLovin,JP,Banner,55623,1245,88.58,1.8287,0.8708
2026-03-12,AppLovin,JP,Interstitial,12661,217,71.59,6.4587,0.8755
2026-03-12,AppLovin,JP,Rewarded,18158,329,131.1,9.297,0.7766
